"user_id","game_name","payment_month","total_revenue","age","language","previous_paid_month","next_paid_month","next_calendar_month","prev_calendar_month","previous_revenue","future_revenue","new_mrr","new_paid_users","paid_users","expansion_mrr","contraction_mrr","churned_revenue","churned_users","churn_month"
RQBsCvxlogTNUidSygqgcQ==,game 3,2022-08-01 00:00:00.000 +0300,55.92,28,uk,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,29.34,45.39,0,0,1,26.58,0,0,0,
RQBsCvxlogTNUidSygqgcQ==,game 3,2022-09-01 00:00:00.000 +0300,45.39,28,uk,2022-08-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-10-01,2022-08-01,55.92,41.70,0,0,1,0,10.53,45.39,1,2022-10-01
RQBsCvxlogTNUidSygqgcQ==,game 3,2022-11-01 00:00:00.000 +0200,41.70,28,uk,2022-09-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,45.39,,0,0,1,0,0,41.70,1,2022-12-01
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-06-01 00:00:00.000 +0300,68.58,30,uk,,2022-09-01 00:00:00.000 +0300,2022-07-01,2022-05-01,,20.07,68.58,1,1,0,0,68.58,1,2022-07-01
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-09-01 00:00:00.000 +0300,20.07,30,uk,2022-06-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-10-01,2022-08-01,68.58,17.94,0,0,1,0,0,20.07,1,2022-10-01
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-11-01 00:00:00.000 +0200,17.94,30,uk,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,20.07,12.6,0,0,1,0,0,0,0,
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-12-01 00:00:00.000 +0200,12.6,30,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,17.94,,0,0,1,0,5.34,12.6,1,2023-01-01
RUjQVs2C+H0ejG0h7x1f5A==,game 3,2022-08-01 00:00:00.000 +0300,59.88,22,uk,,,2022-09-01,2022-07-01,,,59.88,1,1,0,0,59.88,1,2022-09-01
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-06-01 00:00:00.000 +0300,49.92,18,uk,,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,,72.45,49.92,1,1,0,0,0,0,
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-07-01 00:00:00.000 +0300,72.45,18,uk,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,49.92,42.51,0,0,1,22.53,0,0,0,
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-08-01 00:00:00.000 +0300,42.51,18,uk,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,72.45,103.62,0,0,1,0,29.94,0,0,
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-09-01 00:00:00.000 +0300,103.62,18,uk,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-10-01,2022-08-01,42.51,62.79,0,0,1,61.11,0,103.62,1,2022-10-01
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-12-01 00:00:00.000 +0200,62.79,18,uk,2022-09-01 00:00:00.000 +0300,,2023-01-01,2022-11-01,103.62,,0,0,1,0,0,62.79,1,2023-01-01
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-05-01 00:00:00.000 +0300,24.06,44,uk,,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,,63.78,24.06,1,1,0,0,0,0,
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-06-01 00:00:00.000 +0300,63.78,44,uk,2022-05-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-07-01,2022-05-01,24.06,15.21,0,0,1,39.72,0,63.78,1,2022-07-01
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-09-01 00:00:00.000 +0300,15.21,44,uk,2022-06-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,63.78,34.44,0,0,1,0,0,0,0,
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-10-01 00:00:00.000 +0300,34.44,44,uk,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01,2022-09-01,15.21,22.14,0,0,1,19.23,0,34.44,1,2022-11-01
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-12-01 00:00:00.000 +0200,22.14,44,uk,2022-10-01 00:00:00.000 +0300,,2023-01-01,2022-11-01,34.44,,0,0,1,0,0,22.14,1,2023-01-01
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-10-01 00:00:00.000 +0300,19.29,23,uk,,2022-12-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,34.41,19.29,1,1,0,0,19.29,1,2022-11-01
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-12-01 00:00:00.000 +0200,34.41,23,uk,2022-10-01 00:00:00.000 +0300,,2023-01-01,2022-11-01,19.29,,0,0,1,0,0,34.41,1,2023-01-01
s27V1tbCAysovKSY1XcdWQ==,game 3,2022-03-01 00:00:00.000 +0200,22.95,34,uk,,2022-04-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,39.48,22.95,1,1,0,0,0,0,
s27V1tbCAysovKSY1XcdWQ==,game 3,2022-04-01 00:00:00.000 +0300,39.48,34,uk,2022-03-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,22.95,12.15,0,0,1,16.53,0,0,0,
s27V1tbCAysovKSY1XcdWQ==,game 3,2022-05-01 00:00:00.000 +0300,12.15,34,uk,2022-04-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-06-01,2022-04-01,39.48,13.56,0,0,1,0,27.33,12.15,1,2022-06-01
s27V1tbCAysovKSY1XcdWQ==,game 3,2022-07-01 00:00:00.000 +0300,13.56,34,uk,2022-05-01 00:00:00.000 +0300,,2022-08-01,2022-06-01,12.15,,0,0,1,0,0,13.56,1,2022-08-01
S+4OKFlwA3L8VcjOt8TurA==,game 3,2022-05-01 00:00:00.000 +0300,15.24,29,uk,,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,,29.16,15.24,1,1,0,0,0,0,
S+4OKFlwA3L8VcjOt8TurA==,game 3,2022-06-01 00:00:00.000 +0300,29.16,29,uk,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,15.24,19.98,0,0,1,13.92,0,0,0,
S+4OKFlwA3L8VcjOt8TurA==,game 3,2022-07-01 00:00:00.000 +0300,19.98,29,uk,2022-06-01 00:00:00.000 +0300,,2022-08-01,2022-06-01,29.16,,0,0,1,0,9.18,19.98,1,2022-08-01
sCKPcG1GIuOo593nRuu1Cw==,game 3,2022-06-01 00:00:00.000 +0300,61.11,25,uk,,2022-11-01 00:00:00.000 +0200,2022-07-01,2022-05-01,,60.93,61.11,1,1,0,0,61.11,1,2022-07-01
sCKPcG1GIuOo593nRuu1Cw==,game 3,2022-11-01 00:00:00.000 +0200,60.93,25,uk,2022-06-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,61.11,135.24,0,0,1,0,0,0,0,
sCKPcG1GIuOo593nRuu1Cw==,game 3,2022-12-01 00:00:00.000 +0200,135.24,25,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,60.93,,0,0,1,74.31,0,135.24,1,2023-01-01
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-04-01 00:00:00.000 +0300,131.97,22,uk,,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,27.87,131.97,1,1,0,0,0,0,
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-05-01 00:00:00.000 +0300,27.87,22,uk,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,131.97,32.13,0,0,1,0,104.10,0,0,
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-06-01 00:00:00.000 +0300,32.13,22,uk,2022-05-01 00:00:00.000 +0300,,2022-07-01,2022-05-01,27.87,,0,0,1,4.26,0,32.13,1,2022-07-01
sQqTFx1o31w2foAIr2LKNw==,game 3,2022-08-01 00:00:00.000 +0300,35.79,32,uk,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,49.74,35.79,1,1,0,0,0,0,
sQqTFx1o31w2foAIr2LKNw==,game 3,2022-09-01 00:00:00.000 +0300,49.74,32,uk,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,35.79,16.86,0,0,1,13.95,0,0,0,
sQqTFx1o31w2foAIr2LKNw==,game 3,2022-10-01 00:00:00.000 +0300,16.86,32,uk,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01,2022-09-01,49.74,13.62,0,0,1,0,32.88,16.86,1,2022-11-01
sQqTFx1o31w2foAIr2LKNw==,game 3,2022-12-01 00:00:00.000 +0200,13.62,32,uk,2022-10-01 00:00:00.000 +0300,,2023-01-01,2022-11-01,16.86,,0,0,1,0,0,13.62,1,2023-01-01
sthXYk64G/Zkc+7xA3xUbw==,game 2,2022-10-01 00:00:00.000 +0300,47.46,21,uk,,,2022-11-01,2022-09-01,,,47.46,1,1,0,0,47.46,1,2022-11-01
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-08-01 00:00:00.000 +0300,12.09,16,uk,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,42.27,12.09,1,1,0,0,0,0,
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-09-01 00:00:00.000 +0300,42.27,16,uk,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,12.09,42.03,0,0,1,30.18,0,0,0,
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-10-01 00:00:00.000 +0300,42.03,16,uk,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,42.27,17.16,0,0,1,0,0.24,0,0,
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-11-01 00:00:00.000 +0200,17.16,16,uk,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,42.03,101.46,0,0,1,0,24.87,0,0,
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-12-01 00:00:00.000 +0200,101.46,16,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,17.16,,0,0,1,84.30,0,101.46,1,2023-01-01
Sx/MqN31Cxf6tOSLIiDtLg==,game 2,2022-07-01 00:00:00.000 +0300,26.79,19,uk,,,2022-08-01,2022-06-01,,,26.79,1,1,0,0,26.79,1,2022-08-01
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-03-01 00:00:00.000 +0200,55.62,25,ru,,2022-04-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,16.8,55.62,1,1,0,0,0,0,
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-04-01 00:00:00.000 +0300,16.8,25,ru,2022-03-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,2022-05-01,2022-03-01,55.62,63.45,0,0,1,0,38.82,16.8,1,2022-05-01
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-06-01 00:00:00.000 +0300,63.45,25,ru,2022-04-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-07-01,2022-05-01,16.8,53.01,0,0,1,0,0,63.45,1,2022-07-01
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-09-01 00:00:00.000 +0300,53.01,25,ru,2022-06-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,63.45,29.67,0,0,1,0,0,0,0,
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-10-01 00:00:00.000 +0300,29.67,25,ru,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,53.01,14.19,0,0,1,0,23.34,0,0,
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-11-01 00:00:00.000 +0200,14.19,25,ru,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,29.67,,0,0,1,0,15.48,14.19,1,2022-12-01
TamEW7rhOwxDSDgAWZHDnQ==,game 3,2022-10-01 00:00:00.000 +0300,12.0,23,uk,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,43.68,12.0,1,1,0,0,0,0,
TamEW7rhOwxDSDgAWZHDnQ==,game 3,2022-11-01 00:00:00.000 +0200,43.68,23,uk,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,12.0,21.6,0,0,1,31.68,0,0,0,
TamEW7rhOwxDSDgAWZHDnQ==,game 3,2022-12-01 00:00:00.000 +0200,21.6,23,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,43.68,,0,0,1,0,22.08,21.6,1,2023-01-01
tBFTAZra3r5TkHhDubnYyg==,game 3,2022-10-01 00:00:00.000 +0300,91.86,19,uk,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,39.99,91.86,1,1,0,0,0,0,
tBFTAZra3r5TkHhDubnYyg==,game 3,2022-11-01 00:00:00.000 +0200,39.99,19,uk,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,91.86,16.83,0,0,1,0,51.87,0,0,
tBFTAZra3r5TkHhDubnYyg==,game 3,2022-12-01 00:00:00.000 +0200,16.83,19,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,39.99,,0,0,1,0,23.16,16.83,1,2023-01-01
to3TWHIKMGoINAlfTdWn+w==,game 3,2022-06-01 00:00:00.000 +0300,35.34,28,uk,,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,,15.87,35.34,1,1,0,0,0,0,
to3TWHIKMGoINAlfTdWn+w==,game 3,2022-07-01 00:00:00.000 +0300,15.87,28,uk,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,35.34,19.92,0,0,1,0,19.47,0,0,
to3TWHIKMGoINAlfTdWn+w==,game 3,2022-08-01 00:00:00.000 +0300,19.92,28,uk,2022-07-01 00:00:00.000 +0300,,2022-09-01,2022-07-01,15.87,,0,0,1,4.05,0,19.92,1,2022-09-01
TQKB6Cvy+PDZswNNa6Y8Yw==,game 1,2022-12-01 00:00:00.000 +0200,13.14,20,uk,,,2023-01-01,2022-11-01,,,13.14,1,1,0,0,13.14,1,2023-01-01
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-03-01 00:00:00.000 +0200,16.11,23,ru,,2022-04-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,45.48,16.11,1,1,0,0,0,0,
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-04-01 00:00:00.000 +0300,45.48,23,ru,2022-03-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,2022-05-01,2022-03-01,16.11,31.44,0,0,1,29.37,0,45.48,1,2022-05-01
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-06-01 00:00:00.000 +0300,31.44,23,ru,2022-04-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,45.48,65.79,0,0,1,0,0,0,0,
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-07-01 00:00:00.000 +0300,65.79,23,ru,2022-06-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-08-01,2022-06-01,31.44,18.51,0,0,1,34.35,0,65.79,1,2022-08-01
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-09-01 00:00:00.000 +0300,18.51,23,ru,2022-07-01 00:00:00.000 +0300,,2022-10-01,2022-08-01,65.79,,0,0,1,0,0,18.51,1,2022-10-01
tUlbh1G7KYRxmBaQk4RPIw==,game 3,2022-08-01 00:00:00.000 +0300,12.18,34,uk,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,35.43,12.18,1,1,0,0,0,0,
tUlbh1G7KYRxmBaQk4RPIw==,game 3,2022-09-01 00:00:00.000 +0300,35.43,34,uk,2022-08-01 00:00:00.000 +0300,,2022-10-01,2022-08-01,12.18,,0,0,1,23.25,0,35.43,1,2022-10-01
TVMqvnxKnEuD9k1v8+cI1g==,game 3,2022-11-01 00:00:00.000 +0200,17.04,28,uk,,,2022-12-01,2022-10-01,,,17.04,1,1,0,0,17.04,1,2022-12-01
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-04-01 00:00:00.000 +0300,62.58,20,ru,,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,27.42,62.58,1,1,0,0,0,0,
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-05-01 00:00:00.000 +0300,27.42,20,ru,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,62.58,14.07,0,0,1,0,35.16,0,0,
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-06-01 00:00:00.000 +0300,14.07,20,ru,2022-05-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-07-01,2022-05-01,27.42,13.92,0,0,1,0,13.35,14.07,1,2022-07-01
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-10-01 00:00:00.000 +0300,13.92,20,ru,2022-06-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,14.07,14.46,0,0,1,0,0,0,0,
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-11-01 00:00:00.000 +0200,14.46,20,ru,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,13.92,,0,0,1,0.54,0,14.46,1,2022-12-01
UdsILd3VPsla6C2r+wytbA==,game 3,2022-11-01 00:00:00.000 +0200,58.17,31,uk,,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,,31.14,58.17,1,1,0,0,0,0,
UdsILd3VPsla6C2r+wytbA==,game 3,2022-12-01 00:00:00.000 +0200,31.14,31,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,58.17,,0,0,1,0,27.03,31.14,1,2023-01-01
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-03-01 00:00:00.000 +0200,20.79,17,ru,,2022-05-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,47.88,20.79,1,1,0,0,20.79,1,2022-04-01
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-05-01 00:00:00.000 +0300,47.88,17,ru,2022-03-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,20.79,55.23,0,0,1,0,0,0,0,
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-06-01 00:00:00.000 +0300,55.23,17,ru,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,47.88,41.01,0,0,1,7.35,0,0,0,
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-07-01 00:00:00.000 +0300,41.01,17,ru,2022-06-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-08-01,2022-06-01,55.23,20.19,0,0,1,0,14.22,41.01,1,2022-08-01
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-09-01 00:00:00.000 +0300,20.19,17,ru,2022-07-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,41.01,14.85,0,0,1,0,0,0,0,
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-10-01 00:00:00.000 +0300,14.85,17,ru,2022-09-01 00:00:00.000 +0300,,2022-11-01,2022-09-01,20.19,,0,0,1,0,5.34,14.85,1,2022-11-01
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-08-01 00:00:00.000 +0300,13.14,17,uk,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,19.41,13.14,1,1,0,0,0,0,
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-09-01 00:00:00.000 +0300,19.41,17,uk,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,13.14,22.65,0,0,1,6.27,0,0,0,
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-10-01 00:00:00.000 +0300,22.65,17,uk,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,19.41,27.42,0,0,1,3.24,0,0,0,
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-11-01 00:00:00.000 +0200,27.42,17,uk,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,22.65,28.08,0,0,1,4.77,0,0,0,
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-12-01 00:00:00.000 +0200,28.08,17,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,27.42,,0,0,1,0.66,0,28.08,1,2023-01-01
UIYPIs8zzm4uX6+FZvTqNw==,game 3,2022-10-01 00:00:00.000 +0300,14.4,19,ru,,,2022-11-01,2022-09-01,,,14.4,1,1,0,0,14.4,1,2022-11-01
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-05-01 00:00:00.000 +0300,28.35,16,uk,,2022-08-01 00:00:00.000 +0300,2022-06-01,2022-04-01,,38.19,28.35,1,1,0,0,28.35,1,2022-06-01
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-08-01 00:00:00.000 +0300,38.19,16,uk,2022-05-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,28.35,69.84,0,0,1,0,0,0,0,
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-09-01 00:00:00.000 +0300,69.84,16,uk,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,38.19,38.1,0,0,1,31.65,0,0,0,
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-10-01 00:00:00.000 +0300,38.1,16,uk,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01,2022-09-01,69.84,57.06,0,0,1,0,31.74,38.1,1,2022-11-01
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-12-01 00:00:00.000 +0200,57.06,16,uk,2022-10-01 00:00:00.000 +0300,,2023-01-01,2022-11-01,38.1,,0,0,1,0,0,57.06,1,2023-01-01
unoAVprNoepzjDQwQzWj6A==,game 3,2022-10-01 00:00:00.000 +0300,36.75,15,uk,,2022-12-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,55.59,36.75,1,1,0,0,36.75,1,2022-11-01
unoAVprNoepzjDQwQzWj6A==,game 3,2022-12-01 00:00:00.000 +0200,55.59,15,uk,2022-10-01 00:00:00.000 +0300,,2023-01-01,2022-11-01,36.75,,0,0,1,0,0,55.59,1,2023-01-01
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-11-01 00:00:00.000 +0200,50.82,17,uk,,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,,173.67,50.82,1,1,0,0,0,0,
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-12-01 00:00:00.000 +0200,173.67,17,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,50.82,,0,0,1,122.85,0,173.67,1,2023-01-01
urYfKANRgMuaQO9lQnBgnQ==,game 3,2022-05-01 00:00:00.000 +0300,12.66,31,uk,,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,,13.26,12.66,1,1,0,0,0,0,
urYfKANRgMuaQO9lQnBgnQ==,game 3,2022-06-01 00:00:00.000 +0300,13.26,31,uk,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,12.66,22.35,0,0,1,0.60,0,0,0,
urYfKANRgMuaQO9lQnBgnQ==,game 3,2022-07-01 00:00:00.000 +0300,22.35,31,uk,2022-06-01 00:00:00.000 +0300,,2022-08-01,2022-06-01,13.26,,0,0,1,9.09,0,22.35,1,2022-08-01
+uszcWROLhovU7doCmFOiQ==,game 2,2022-08-01 00:00:00.000 +0300,22.65,18,uk,,2022-10-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,36.57,22.65,1,1,0,0,22.65,1,2022-09-01
+uszcWROLhovU7doCmFOiQ==,game 2,2022-10-01 00:00:00.000 +0300,36.57,18,uk,2022-08-01 00:00:00.000 +0300,,2022-11-01,2022-09-01,22.65,,0,0,1,0,0,36.57,1,2022-11-01
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-10-01 00:00:00.000 +0300,21.81,19,uk,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,59.16,21.81,1,1,0,0,0,0,
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-11-01 00:00:00.000 +0200,59.16,19,uk,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,21.81,,0,0,1,37.35,0,59.16,1,2022-12-01
ux4Q9iTbOyaU1c/0SKvF7w==,game 3,2022-10-01 00:00:00.000 +0300,12.03,26,uk,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,96.42,12.03,1,1,0,0,0,0,
ux4Q9iTbOyaU1c/0SKvF7w==,game 3,2022-11-01 00:00:00.000 +0200,96.42,26,uk,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,12.03,28.98,0,0,1,84.39,0,0,0,
ux4Q9iTbOyaU1c/0SKvF7w==,game 3,2022-12-01 00:00:00.000 +0200,28.98,26,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,96.42,,0,0,1,0,67.44,28.98,1,2023-01-01
UYHkNfMIVuVaH82KijZH3Q==,game 3,2022-12-01 00:00:00.000 +0200,57.06,19,uk,,,2023-01-01,2022-11-01,,,57.06,1,1,0,0,57.06,1,2023-01-01
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-09-01 00:00:00.000 +0300,32.10,18,uk,,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,,33.09,32.10,1,1,0,0,0,0,
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-10-01 00:00:00.000 +0300,33.09,18,uk,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,32.10,29.70,0,0,1,0.99,0,0,0,
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-11-01 00:00:00.000 +0200,29.70,18,uk,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,33.09,18.9,0,0,1,0,3.39,0,0,
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-12-01 00:00:00.000 +0200,18.9,18,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,29.70,,0,0,1,0,10.80,18.9,1,2023-01-01
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-03-01 00:00:00.000 +0200,49.80,25,ru,,2022-04-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,36.84,49.80,1,1,0,0,0,0,
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-04-01 00:00:00.000 +0300,36.84,25,ru,2022-03-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,49.80,42.72,0,0,1,0,12.96,0,0,
